 ;;;;; ;;;;;;;
Tabel Positifvity rate Hasil Lab Covid19 - DKI Jakarta;;;;;;;;;;;;
;;;;;;;;;;;;
Tanggal;Tahun;Jumlah orang di tes;Orang Positif Harian;Orang negatif harian;Positif rate kasus baru harian;Total spesimen di tes;Positif;Negatif;Positif rate (specimen harian);;;
20/02/;2021;13.045;2.720;10.325;20,90%;15.717;4.011;11.706;25,50%;;;
;;;;;;;;;;;;
19/02/;2021;12.292;2.872;9.420;23,40%;14.293;3.917;10.376;27,40%;;;
;; ;;;;;;;;;;
18/02/;2021;15.973;1.920;14.053;12,00%;19.480;5.143;14.337;26,40%;;;
;;;;;;;;;;;;
17/02/;2021;9.107;373;8.734;4,10%;13.642;4.172;9.470;30,60%;;;
;; ;;;;;;;;;;
16/02/;2021;9.306;1.445;7.861;15,50%;11.632;3.253;8.379;28,00%;;;
;;;;;;;;;;;;
15/02/;2021;10.681;1.861;8.820;17,40%;13.627;3.461;10.166;25,40%;;;
;; ;;;;;;;;;;
14/02/;2021;8.239;1.879;6.360;22,80%;9.926;2.727;7.199;27,50%;;;
;;;;;;;;;;;;
13/02/;2021;13.524;2.496;11.028;18,50%;16.295;4.795;11.500;29,40%;;;
;; ;;;;;;;;;;
12/02/;2021;11.203;3.018;8.185;26,90%;13.180;3.781;9.399;28,70%;;;
;;;;;;;;;;;;
11/02/;2021;17.319;3.810;13.509;22,00%;19.907;5.026;14.881;25,20%;;;
;; ;;;;;;;;;;
10/02/;2021;16.571;2.514;14.057;15,20%;19.727;5.252;14.475;26,60%;;;
;;;;;;;;;;;;
09/02/;2021;17.660;3.309;14.351;18,70%;20.777;5.508;15.269;26,50%;;;
;; ;;;;;;;;;;
08/02/;2021;16.061;3.437;12.624;21,40%;18.461;4.167;14.294;22,60%;;;
;;;;;;;;;;;;
07/02/;2021;10.197;3.144;7.053;30,80%;11.720;3.182;8.538;27,20%;;;
;; ;;;;;;;;;;
06/02/;2021;17.758;4.213;13.545;23,70%;20.412;5.505;14.907;27,00%;;;
;;;;;;;;;;;;
05/02/;2021;17.290;2.379;14.911;13,80%;19.958;5.312;14.646;26,60%;;;
;; ;;;;;;;;;;
04/02/;2021;19.593;3.340;16.253;17,00%;22.522;6.344;16.178;28,20%;;;
;;;;;;;;;;;;
03/02/;2021;17.875;3.632;14.243;20,30%;21.030;5.793;15.237;27,50%;;;
;; ;;;;;;;;;;
02/02/;2021;18.121;3.567;14.554;19,70%;21.193;6.480;14.713;30,60%;;;
;;;;;;;;;;;;
01/02/;2021;16.217;3.362;12.855;20,70%;18.852;5.389;13.463;28,60%;;;
;;;;;;;;;;;;
31/01/;2021;10.312;3.102;7.210;30,10%;12.494;4.101;8.393;32,80%;;;
;;;;;;;;;;;;
30/01/;2021;18.451;3.474;14.977;18,80%;20.888;6.207;14.681;29,70%;;;
;; ;;;;;;;;;;
29/01/;2021;20.312;3.160;17.152;15,60%;23.326;6.774;16.552;29,00%;;;
;;;;;;;;;;;;
28/01/;2021;21.923;3.143;18.780;14,30%;24.617;6.443;18.174;26,20%;;;
;; ;;;;;;;;;;
27/01/;2021;20.188;3.026;17.162;15,00%;24.620;7.222;17.398;29,30%;;;
;;;;;;;;;;;;
26/01/;2021;19.012;2.136;16.876;11,20%;21.556;6.146;15.410;28,50%;;;
;; ;;;;;;;;;;
25/01/;2021;17.812;2.038;15.774;11,40%;20.197;6.831;13.366;33,80%;;;
;;;;;;;;;;;;
24/01/;2021;16.788;2.572;14.216;15,30%;19.348;6.040;13.308;31,20%;;;
;; ;;;;;;;;;;
23/01/;2021;18.612;3.612;15.000;19,40%;21.451;7.621;13.830;35,50%;;;
;;;;;;;;;;;;
22/01/;2021;22.812;3.350;19.462;14,70%;25.936;8.708;17.228;33,60%;;;
;; ;;;;;;;;;;
21/01/;2021;24.312;3.719;20.593;15,30%;26.971;8.889;18.082;33,00%;;;
;;;;;;;;;;;;
20/01/;2021;23.411;3.174;20.237;13,60%;25.681;7.942;17.739;30,90%;;;
;; ;;;;;;;;;;
19/01/;2021;20.812;3.126;17.686;15,00%;23.628;7.273;16.355;30,80%;;;
;;;;;;;;;;;;
18/01/;2021;20.101;2.839;17.262;14,10%;23.667;7.974;15.693;33,70%;;;
;; ;;;;;;;;;;
17/01/;2021;12.813;2.361;10.452;18,40%;14.991;5.254;9.737;35,00%;;;
;;;;;;;;;;;;
16/01/;2021;17.617;2.559;15.058;14,50%;20.260;6.842;13.418;33,80%;;;
;; ;;;;;;;;;;
15/01/;2021;22.812;3.217;19.595;14,10%;25.602;7.679;17.923;30,00%;;;
;;;;;;;;;;;;
14/01/;2021;20.982;2.759;18.223;13,10%;23.897;8.169;15.728;34,20%;;;
;; ;;;;;;;;;;
13/01/;2021;19.121;3.214;15.907;16,80%;22.305;6.839;15.466;30,70%;;;
;;;;;;;;;;;;
12/01/;2021;16.312;3.088;13.224;18,90%;19.662;5.787;13.875;29,40%;;;
;; ;;;;;;;;;;
11/01/;2021;14.715;2.869;11.846;19,50%;17.884;5.609;12.275;31,40%;;;
;;;;;;;;;;;;
10/01/;2021;10.312;2.346;7.966;22,80%;12.390;4.380;8.010;35,40%;;;
;; ;;;;;;;;;;
09/01/;2021;17.512;2.892;14.620;16,50%;19.890;6.416;13.474;32,30%;;;
;;;;;;;;;;;;
08/01/;2021;20.471;2.774;17.697;13,60%;23.062;7.184;15.878;31,20%;;;
;; ;;;;;;;;;;
07/01/;2021;20.011;2.834;17.177;14,20%;22.622;7.163;15.459;31,70%;;;
;;;;;;;;;;;;
06/01/;2021;22.131;2.481;19.650;11,20%;24.637;7.354;17.283;29,80%;;;
;; ;;;;;;;;;;
05/01/;2021;19.123;2.420;16.703;12,70%;21.799;6.628;15.171;30,40%;;;
;;;;;;;;;;;;
04/01/;2021;18.712;2.186;16.526;11,70%;21.065;6.074;14.991;28,80%;;;
;; ;;;;;;;;;;
03/01/;2021;10.391;1.671;8.720;16,10%;12.473;4.153;8.320;33,30%;;;
;;;;;;;;;;;;
02/01/;2021;12.611;1.960;10.651;15,50%;15.322;5.195;10.127;33,90%;;;
;; ;;;;;;;;;;
01/01/;2021;7.812;1.281;6.531;16,40%;9.703;3.273;6.430;33,70%;;;
;;;;;;;;;;;;
31/12/;2020;16.718;2.321;14.397;13,90%;18.999;6.088;12.911;32,00%;;;
;; ;;;;;;;;;;
30/12/;2020;19.514;2.565;16.949;13,10%;22.156;6.529;15.627;29,50%;;;
;;;;;;;;;;;;
29/12/;2020;20.112;2.547;17.565;12,70%;23.008;6.740;16.268;29,30%;;;
;; ;;;;;;;;;;
28/12/;2020;20.216;2.181;18.035;10,80%;22.711;5.842;16.869;25,70%;;;
;;;;;;;;;;;;
27/12/;2020;10.712;1.294;9.418;12,10%;12.828;3.539;9.289;27,60%;;;
;; ;;;;;;;;;;
26/12/;2020;10.612;1.531;9.081;14,40%;12.836;3.412;9.424;26,60%;;;
;;;;;;;;;;;;
25/12/;2020;10.882;1.881;9.001;17,30%;12.981;3.867;9.114;29,80%;;;
;; ;;;;;;;;;;
24/12/;2020;18.471;1.899;16.572;10,30%;20.883;5.119;15.764;24,50%;;;
;;;;;;;;;;;;
23/12/;2020;19.341;2.070;17.271;10,70%;21.881;5.089;16.792;23,30%;;;
;; ;;;;;;;;;;
22/12/;2020;15.524;1.652;13.872;10,60%;18.364;4.284;14.080;23,30%;;;
;;;;;;;;;;;;
21/12/;2020;17.312;2.028;15.284;11,70%;19.709;4.368;15.341;22,20%;;;
;; ;;;;;;;;;;
20/12/;2020;8.314;1.151;7.163;13,80%;10.298;2.265;8.033;22,00%;;;
;;;;;;;;;;;;
19/12/;2020;12.812;1.311;11.501;10,20%;14.905;3.535;11.370;23,70%;;;
;; ;;;;;;;;;;
18/12/;2020;18.100;1.772;16.328;9,80%;21.044;4.292;16.752;20,40%;;;
;;;;;;;;;;;;
17/12/;2020;21.021;1.952;19.069;9,30%;24.343;4.999;19.344;20,50%;;;
;; ;;;;;;;;;;
16/12/;2020;19.211;1.888;17.323;9,80%;21.754;4.951;16.803;22,80%;;;
;;;;;;;;;;;;
15/12/;2020;16.123;1.675;14.448;10,40%;20.013;4.117;15.896;20,60%;;;
;; ;;;;;;;;;;
14/12/;2020;14.125;1.407;12.718;10,00%;16.536;3.529;13.007;21,30%;;;
;;;;;;;;;;;;
13/12/;2020;7.121;1.190;5.931;16,70%;9.258;2.025;7.233;21,90%;;;
;; ;;;;;;;;;;
12/12/;2020;12.321;1.443;10.878;11,70%;13.779;3.152;10.627;22,90%;;;
;;;;;;;;;;;;
11/12/;2020;15.921;1.346;14.575;8,50%;18.042;3.463;14.579;19,20%;;;
;; ;;;;;;;;;;
10/12/;2020;16.712;1.447;15.265;8,70%;19.322;3.906;15.416;20,20%;;;
;;;;;;;;;;;;
09/12/;2020;15.061;1.180;13.881;7,80%;17.326;2.692;14.634;15,50%;;;
;; ;;;;;;;;;;
08/12/;2020;13.678;1.352;12.326;9,90%;15.915;3.190;12.725;20,00%;;;
;;;;;;;;;;;;
07/12/;2020;15.711;1.254;14.457;8,00%;17.721;3.339;14.382;18,80%;;;
;; ;;;;;;;;;;
06/12/;2020;7.812;936;6.876;12,00%;9.399;2.358;7.041;25,10%;;;
;;;;;;;;;;;;
05/12/;2020;14.671;1.168;13.503;8,00%;17.437;3.642;13.795;20,90%;;;
;; ;;;;;;;;;;
04/12/;2020;16.534;1.510;15.024;9,10%;19.014;3.444;15.570;18,10%;;;
;;;;;;;;;;;;
03/12/;2020;14.671;1.232;13.439;8,40%;17.106;3.169;13.937;18,50%;;;
;; ;;;;;;;;;;
02/12/;2020;14.211;1.303;12.908;9,20%;16.183;3.273;12.910;20,20%;;;
;;;;;;;;;;;;
01/12/;2020;17.812;1.248;16.564;7,00%;19.782;3.568;16.214;18,00%;;;
;; ;;;;;;;;;;
30/11/;2020;14.812;1.218;13.594;8,20%;17.275;2.610;14.665;15,10%;;;
;;;;;;;;;;;;
29/11/;2020;7.983;907;7.076;11,40%;10.500;1.795;8.705;17,10%;;;
;; ;;;;;;;;;;
28/11/;2020;14.412;1.140;13.272;7,90%;16.473;3.745;12.728;22,70%;;;
;;;;;;;;;;;;
27/11/;2020;15.122;1.320;13.802;8,70%;17.642;3.598;14.044;20,40%;;;
;; ;;;;;;;;;;
26/11/;2020;15.821;1.285;14.536;8,10%;18.214;3.469;14.745;19,00%;;;
;;;;;;;;;;;;
25/11/;2020;15.381;1.124;14.257;7,30%;17.836;3.787;14.049;21,20%;;;
;; ;;;;;;;;;;
24/11/;2020;17.871;1.291;16.580;7,20%;20.276;3.555;16.721;17,50%;;;
;;;;;;;;;;;;
23/11/;2020;14.101;1.202;12.899;8,50%;16.162;2.445;13.717;15,10%;;;
;; ;;;;;;;;;;
22/11/;2020;8.991;1.009;7.982;11,20%;11.111;1.979;9.132;17,80%;;;
;;;;;;;;;;;;
21/11/;2020;13.781;1.144;12.637;8,30%;15.563;2.767;12.796;17,80%;;;
;; ;;;;;;;;;;
20/11/;2020;13.988;1.216;12.772;8,70%;16.016;2.918;13.098;18,20%;;;
;;;;;;;;;;;;
19/11/;2020;13.251;1.205;12.046;9,10%;15.251;2.622;12.629;17,20%;;;
;; ;;;;;;;;;;
18/11/;2020;12.891;1.137;11.754;8,80%;14.303;1.894;12.409;13,20%;;;
;;;;;;;;;;;;
17/11/;2020;14.981;1.239;13.742;8,30%;16.291;2.769;13.522;17,00%;;;
;; ;;;;;;;;;;
16/11/;2020;11.913;1.158;10.755;9,70%;13.717;2.224;11.493;16,20%;;;
;;;;;;;;;;;;
15/11/;2020;8.081;844;7.237;10,40%;9.328;2.057;7.271;22,10%;;;
;; ;;;;;;;;;;
14/11/;2020;12.651;949;11.702;7,50%;14.553;2.478;12.075;17,00%;;;
;;;;;;;;;;;;
13/11/;2020;10.812;987;9.825;9,10%;13.160;1.802;11.358;13,70%;;;
;; ;;;;;;;;;;
12/11/;2020;13.451;1.020;12.431;7,60%;15.842;2.291;13.551;14,50%;;;
;;;;;;;;;;;;
11/11/;2020;12.981;971;12.010;7,50%;15.081;2.296;12.785;15,20%;;;
;; ;;;;;;;;;;
10/11/;2020;13.812;1.028;12.784;7,40%;15.375;2.157;13.218;14,00%;;;
;;;;;;;;;;;;
09/11/;2020;8.621;786;7.835;9,10%;10.973;1.510;9.463;13,80%;;;
;; ;;;;;;;;;;
08/11/;2020;5.312;570;4.742;10,70%;7.382;997;6.385;13,50%;;;
;;;;;;;;;;;;
07/11/;2020;10.451;988;9.463;9,50%;12.829;1.842;10.987;14,40%;;;
;; ;;;;;;;;;;
06/11/;2020;11.151;1.069;10.082;9,60%;13.591;1.747;11.844;12,90%;;;
;;;;;;;;;;;;
05/11/;2020;10.271;1.096;9.175;10,70%;12.261;1.568;10.693;12,80%;;;
;; ;;;;;;;;;;
04/11/;2020;12.245;1.205;11.040;9,80%;14.246;1.946;12.300;13,70%;;;
;;;;;;;;;;;;
03/11/;2020;12.127;1.096;11.031;9,00%;14.500;2.048;12.452;14,10%;;;
;; ;;;;;;;;;;
02/11/;2020;8.215;782;7.433;9,50%;11.107;1.398;9.709;12,60%;;;
;;;;;;;;;;;;
01/11/;2020;4.199;620;3.579;14,80%;6.055;905;5.150;14,90%;;;
;; ;;;;;;;;;;
31/10/;2020;7.328;668;6.660;9,10%;9.414;1.561;7.853;16,60%;;;
;;;;;;;;;;;;
30/10/;2020;8.870;665;8.205;7,50%;10.395;1.683;8.712;16,20%;;;
;; ;;;;;;;;;;
29/10/;2020;4.932;604;4.328;12,20%;6.255;1.072;5.183;17,10%;;;
;;;;;;;;;;;;
28/10/;2020;10.021;803;9.218;8,00%;12.228;1.851;10.377;15,10%;;;
;; ;;;;;;;;;;
27/10/;2020;13.815;981;12.834;7,10%;15.433;2.064;13.369;13,40%;;;
;;;;;;;;;;;;
26/10/;2020;10.221;842;9.379;8,20%;12.277;1.620;10.657;13,20%;;;
;;;;;;;;;;;;
25/10/;2020;4.701;550;4.151;11,70%;5.692;967;4.725;17,00%;;;
;;;;;;;;;;;;
24/10/;2020;11.012;1.005;10.007;9,10%;13.192;1.971;11.221;4,90%;;;
;; ;;;;;;;;;;
23/10/;2020;10.377;877;9.500;8,50%;12.766;1.941;10.825;15,20%;;;
;;;;;;;;;;;;
22/10/;2020;10.631;937;9.694;8,80%;13.289;1.825;11.464;13,70%;;;
;; ;;;;;;;;;;
21/10/;2020;12.520;1.094;11.426;8,70%;15.651;2.069;13.582;13,20%;;;
;;;;;;;;;;;;
20/10/;2020;10.412;1.002;9.410;9,60%;13.016;2.008;11.008;15,40%;;;
;; ;;;;;;;;;;
19/10/;2020;10.070;899;9.171;8,90%;12.588;1.770;10.818;14,10%;;;
;;;;;;;;;;;;
18/10/;2020;5.785;667;5.118;11,50%;6.963;979;5.984;14,10%;;;
;; ;;;;;;;;;;
17/10/;2020;8.767;913;7.854;10,40%;11.240;1.952;9.288;17,40%;;;
;;;;;;;;;;;;
16/10/;2020;9.877;951;8.926;9,60%;12.663;1.879;10.784;14,80%;;;
;; ;;;;;;;;;;
15/10/;2020;12.158;1.101;11.057;9,10%;15.114;2.475;12.639;16,40%;;;
;;;;;;;;;;;;
14/10/;2020;13.165;1.324;11.841;10,10%;16.056;2.476;13.580;15,40%;;;
;; ;;;;;;;;;;
13/10/;2020;12.339;1.270;11.069;10,30%;15.499;2.378;13.121;15,30%;;;
;;;;;;;;;;;;
12/10/;2020;14.336;1.612;12.724;11,20%;17.483;2.899;14.584;16,60%;;;
;; ;;;;;;;;;;
11/10/;2020;7.834;893;6.941;11,40%;9.759;1.572;8.187;16,10%;;;
;;;;;;;;;;;;
10/10/;2020;10.074;1.117;8.957;11,10%;13.636;1.981;11.655;14,50%;;;
;; ;;;;;;;;;;
09/10/;2020;12.421;1.103;11.318;8,90%;15.148;2.466;12.682;16,30%;;;
;;;;;;;;;;;;
08/10/;2020;12.432;1.173;11.259;9,40%;15.540;2.154;13.386;13,90%;;;
;; ;;;;;;;;;;
07/10/;2020;12.335;1.140;11.195;9,20%;15.419;2.497;12.922;16,20%;;;
;;;;;;;;;;;;
06/10/;2020;11.702;1.091;10.611;9,30%;14.628;2.526;12.102;17,30%;;;
;; ;;;;;;;;;;
05/10/;2020;10.756;1.082;9.674;10,10%;13.445;2.434;11.011;18,10%;;;
;;;;;;;;;;;;
04/10/;2020;5.066;696;4.370;13,70%;7.514;1.505;6.009;20,00%;;;
;; ;;;;;;;;;;
03/10/;2020;11.265;1.141;10.124;10,10%;14.082;2.562;11.520;18,20%;;;
;;;;;;;;;;;;
02/10/;2020;11.800;1.110;10.690;9,40%;14.750;2.385;12.365;16,20%;;;
;; ;;;;;;;;;;
01/10/;2020;10.648;1.103;9.545;10,40%;13.311;2.428;10.883;18,20%;;;
;;;;;;;;;;;;
30/09/;2020;11.914;1.141;10.773;9,60%;14.893;2.607;12.286;17,50%;;;
;; ;;;;;;;;;;
29/09/;2020;13.569;1.253;12.316;9,20%;16.962;2.658;14.304;15,70%;;;
;;;;;;;;;;;;
28/09/;2020;10.211;1.204;9.007;11,80%;13.092;2.157;10.935;16,50%;;;
;; ;;;;;;;;;;
27/09/;2020;6.127;807;5.320;13,20%;9.014;1.724;7.290;19,10%;;;
;;;;;;;;;;;;
26/09/;2020;12.736;1.305;11.431;10,20%;15.920;2.653;13.267;16,70%;;;
;; ;;;;;;;;;;
25/09/;2020;13.100;1.253;11.847;9,60%;16.250;2.814;13.436;17,30%;;;
;;;;;;;;;;;;
24/09/;2020;14.461;1.199;13.262;8,30%;17.423;2.801;14.622;16,10%;;;
;; ;;;;;;;;;;
23/09/;2020;12.446;937;11.509;7,50%;15.558;2.754;12.804;17,70%;;;
;;;;;;;;;;;;
22/09/;2020;12.368;1.187;11.181;9,60%;14.999;2.424;12.575;16,20%;;;
;; ;;;;;;;;;;
21/09/;2020;14.050;1.265;12.785;9,00%;17.814;3.127;14.687;17,60%;;;
;;;;;;;;;;;;
20/09/;2020;6.818;929;5.889;13,60%;8.583;1.824;6.759;21,30%;;;
;; ;;;;;;;;;;
19/09/;2020;11.118;1.177;9.941;10,60%;14.296;2.878;11.418;20,10%;;;
;;;;;;;;;;;;
18/09/;2020;13.890;1.166;12.724;8,40%;16.387;2.842;13.545;17,30%;;;
;; ;;;;;;;;;;
17/09/;2020;13.012;1.403;11.609;10,80%;15.665;2.699;12.966;17,20%;;;
;;;;;;;;;;;;
16/09/;2020;13.090;1.048;12.042;8,00%;15.747;3.215;12.532;20,40%;;;
;; ;;;;;;;;;;
15/09/;2020;8.677;1.037;7.640;12,00%;11.472;2.074;9.398;18,10%;;;
;;;;;;;;;;;;
14/09/;2020;12.510;1.263;11.247;10,10%;14.901;3.021;11.880;20,30%;;;
;; ;;;;;;;;;;
13/09/;2020;5.085;768;4.317;15,10%;7.427;1.528;5.899;20,60%;;;
;;;;;;;;;;;;
12/09/;2020;10.567;1.702;8.865;16,10%;13.078;2.826;10.252;21,60%;;;
;; ;;;;;;;;;;
11/09/;2020;10.311;1.435;8.876;13,90%;13.386;2.501;10.885;18,70%;;;
;;;;;;;;;;;;
10/09/;2020;12.103;1.203;10.900;9,90%;14.034;2.476;11.558;17,60%;;;
;; ;;;;;;;;;;
09/09/;2020;10.005;1.102;8.903;11,00%;13.666;2.232;11.434;16,30%;;;
;;;;;;;;;;;;
08/09/;2020;12.891;1.326;11.565;10,30%;14.488;2.658;11.830;18,30%;;;
;; ;;;;;;;;;;
07/09/;2020;12.302;1.289;11.013;10,50%;14.808;2.427;12.381;16,40%;;;
;;;;;;;;;;;;
06/09/;2020;4.979;703;4.276;14,10%;6.622;1.167;5.455;17,60%;;;
;; ;;;;;;;;;;
05/09/;2020;9.866;1.130;8.736;11,50%;11.771;2.208;9.563;18,80%;;;
;;;;;;;;;;;;
04/09/;2020;10.248;1.242;9.006;12,10%;12.252;2.263;9.989;18,50%;;;
;; ;;;;;;;;;;
03/09/;2020;12.131;1.013;11.118;8,40%;15.390;2.607;12.783;16,90%;;;
;; ;;;;;;;;;;
02/09/;2020;9.971;1.135;8.836;11,40%;12.117;2.242;9.875;18,50%;;;
;; ;;;;;;;;;;
01/09/;2020;8.222;1.121;7.101;13,60%;12.001;2.172;9.829;18,10%;;;
;;;;;;;;;;;;
31/08/;2020;7.514;1.024;6.490;13,60%;10.024;1.996;8.028;19,90%;;;
;; ;;;;;;;;;;
30/08/;2020;4.880;703;4.177;14,40%;7.578;1.567;6.011;20,70%;;;
;;;;;;;;;;;;
29/08/;2020;9.392;974;8.418;10,40%;12.916;2.111;10.805;16,30%;;;
;; ;;;;;;;;;;
28/08/;2020;10.266;882;9.384;8,60%;13.469;2.047;11.422;15,20%;;;
;;;;;;;;;;;;
27/08/;2020;9.360;879;8.481;9,40%;14.337;2.158;12.179;15,10%;;;
;; ;;;;;;;;;;
26/08/;2020;11.436;907;10.529;7,90%;14.863;2.488;12.375;16,70%;;;
;;;;;;;;;;;;
25/08/;2020;8.794;569;8.225;6,50%;12.056;1.871;10.185;15,50%;;;
;; ;;;;;;;;;;
24/08/;2020;8.941;704;8.237;7,90%;11.929;1.821;10.108;15,30%;;;
;;;;;;;;;;;;
23/08/;2020;3.691;508;3.183;13,80%;6.484;1.157;5.327;17,80%;;;
;; ;;;;;;;;;;
22/08/;2020;6.821;854;5.967;12,50%;10.132;1.864;8.268;18,40%;;;
;;;;;;;;;;;;
21/08/;2020;7.422;760;6.662;10,20%;11.260;1.858;9.402;16,50%;;;
;; ;;;;;;;;;;
20/08/;2020;5.422;511;4.911;9,40%;7.015;1.076;5.939;15,30%;;;
;;;;;;;;;;;;
19/08/;2020;10.636;695;9.941;6,50%;14.015;2.127;11.888;15,20%;;;
;; ;;;;;;;;;;
18/08/;2020;7.097;601;6.496;8,50%;9.548;1.327;8.221;13,90%;;;
;;;;;;;;;;;;
17/08/;2020;7.215;555;6.660;7,70%;9.212;931;8.281;10,10%;;;
;; ;;;;;;;;;;
16/08/;2020;5.266;534;4.732;10,10%;7.387;908;6.479;12,30%;;;
;;;;;;;;;;;;
15/08/;2020;9.669;625;9.044;6,50%;11.769;1.656;10.113;14,10%;;;
;; ;;;;;;;;;;
14/08/;2020;8.211;729;7.482;8,90%;11.553;1.364;10.189;11,80%;;;
;;;;;;;;;;;;
13/08/;2020;6.881;495;6.386;7,20%;9.144;1.362;7.782;14,90%;;;
;; ;;;;;;;;;;
12/08/;2020;8.015;591;7.424;7,40%;10.993;1.583;9.410;14,40%;;;
;;;;;;;;;;;;
11/08/;2020;5.841;487;5.354;8,30%;8.140;896;7.244;11,00%;;;
;; ;;;;;;;;;;
10/08/;2020;6.059;582;5.477;9,60%;8.939;1.169;7.770;13,10%;;;
;;;;;;;;;;;;
09/08/;2020;4.433;319;4.114;7,20%;5.412;652;4.760;12,00%;;;
;; ;;;;;;;;;;
08/08/;2020;6.771;534;6.237;7,90%;9.129;1.197;7.932;13,10%;;;
;;;;;;;;;;;;
07/08/;2020;8.791;776;8.015;8,80%;13.298;1.506;11.792;11,30%;;;
;; ;;;;;;;;;;
06/08/;2020;8.065;693;7.372;8,60%;12.299;1.392;10.907;11,30%;;;
;;;;;;;;;;;;
05/08/;2020;8.124;584;7.540;7,20%;12.034;1.616;10.418;13,40%;;;
;; ;;;;;;;;;;
04/08/;2020;7.071;468;6.603;6,60%;11.922;1.654;10.268;13,90%;;;
;;;;;;;;;;;;
03/08/;2020;7.811;386;7.425;4,90%;10.802;995;9.807;9,20%;;;
;;;;;;;;;;;;
02/08/;2020;3.675;439;3.236;11,90%;4.671;489;4.182;10,50%;;;
;;;;;;;;;;;;
01/08/;2020;6.366;329;6.037;5,20%;9.042;1.048;7.994;11,60%;;;
;; ;;;;;;;;;;
31/07/;2020;4.222;330;3.892;7,80%;5.544;486;5.058;8,80%;;;
;;;;;;;;;;;;
30/07/;2020;8.520;585;7.935;6,90%;10.856;1.081;9.775;10,00%;;;
;; ;;;;;;;;;;
29/07/;2020;9.120;340;8.780;3,70%;12.297;1.718;10.579;14,00%;;;
;;;;;;;;;;;;
28/07/;2020;8.824;542;8.282;6,10%;10.634;1.478;9.156;13,90%;;;
;; ;;;;;;;;;;
27/07/;2020;8.184;436;7.748;5,30%;11.342;1.196;10.146;10,50%;;;
;;;;;;;;;;;;
26/07/;2020;3.148;270;2.878;8,60%;4.981;344;4.637;6,90%;;;
;;;;;;;;;;;;
25/07/;2020;6.887;611;6.276;8,90%;8.457;922;7.535;10,90%;;;
;;;;;;;;;;;;
24/07/;2020;9.100;393;8.707;4,30%;10.480;931;9.549;8,90%;;;
;;;;;;;;;;;;
23/07/;2020;8.773;279;8.494;3,20%;11.009;1.142;9.867;10,40%;;;
;;;;;;;;;;;;
22/07/;2020;10.061;416;9.645;4,10%;11.692;1.368;10.324;11,70%;;;
;; ;;;;;;;;;;
21/07/;2020;8.081;382;7.699;4,70%;11.413;1.271;10.142;11,10%;;;
;;;;;;;;;;;;
20/07/;2020;6.088;441;5.647;7,20%;9.365;932;8.433;10,00%;;;
;; ;;;;;;;;;;
;;;;;;;;;;;;
19/07/;2020;3.655;361;3.294;9,90%;4.935;519;4.416;10,50%;;;
;;;;;;;;;;;;
18/07/;2020;6.781;312;6.469;4,60%;9.982;927;9.055;9,30%;;;
;;;;;;;;;;;;
17/07/;2020;9.056;331;8.725;3,70%;12.098;802;11.296;6,60%;;;
;;;;;;;;;;;;
16/07/;2020;6.448;231;6.217;3,60%;9.924;1.085;8.839;10,90%;;;
;; ;;;;;;;;;;
15/07/;2020;6.405;304;6.101;4,70%;9.056;765;8.291;8,40%;;;
;;;;;;;;;;;;
14/07/;2020;5.414;258;5.156;4,80%;8.626;953;7.673;11,00%;;;
;; ;;;;;;;;;;
13/07/;2020;5.998;275;5.723;4,60%;8.616;923;7.693;10,70%;;;
;;;;;;;;;;;;
12/07/;2020;4.102;279;3.823;6,80%;5.188;458;4.730;8,80%;;;
;;;;;;;;;;;;
11/07/;2020;5.690;404;5.286;7,10%;8.117;900;7.217;11,10%;;;
;;;;;;;;;;;;
10/07/;2020;6.584;359;6.225;5,50%;10.412;978;9.434;9,40%;;;
;;;;;;;;;;;;
09/07/;2020;6.423;236;6.187;3,70%;8.958;706;8.252;7,90%;;;
;;;;;;;;;;;;
08/07/;2020;6.486;293;6.193;4,50%;9.631;710;8.921;7,40%;;;
;;;;;;;;;;;;
07/07/;2020;5.473;308;5.165;5,60%;7.260;773;6.487;10,60%;;;
;;;;;;;;;;;;
06/07/;2020;4.441;199;4.242;4,50%;6.122;510;5.612;8,30%;;;
;;;;;;;;;;;;
05/07/;2020;3.092;231;2.861;7,50%;4.549;355;4.194;7,80%;;;
;;;;;;;;;;;;
04/07/;2020;4.305;256;4.049;5,90%;6.587;579;6.008;8,80%;;;
;;;;;;;;;;;;
03/07/;2020;5.955;215;5.740;3,60%;8.817;777;8.040;8,80%;;;
;;;;;;;;;;;;
02/07/;2020;4.255;144;4.111;3,40%;6.490;472;6.018;7,30%;;;
;;;;;;;;;;;;
01/07/;2020;4.257;198;4.059;4,70%;6.594;557;6.037;8,40%;;;
;;;;;;;;;;;;
30/06/;2020;4.618;204;4.414;4,40%;7.033;690;6.343;9,80%;;;
;;;;;;;;;;;;
29/06/;2020;4.598;198;4.400;4,30%;7.081;345;6.736;4,90%;;;
;;;;;;;;;;;;
28/06/;2020;2.434;95;2.339;3,90%;3.491;308;3.183;8,80%;;;
;;;;;;;;;;;;
27/06/;2020;4.440;148;4.292;3,30%;6.388;449;5.939;7,00%;;;
;;;;;;;;;;;;
26/06/;2020;5.295;213;5.082;4,00%;7.620;592;7.028;7,80%;;;
;;;;;;;;;;;;
25/06/;2020;5.444;168;5.276;3,10%;7.884;433;7.451;5,50%;;;
;;;;;;;;;;;;
